Date,name,code,Sector_main,sector,price,volume,EMA10,ADX,ATR,MACD,MACDsignal,ClgtEMA10,MACDSIGgtMACD,RSI,EPS,P/E,DY,DPS,Market_Cap (M),debt_ratio,debt-equity_ratio,polarity,risk,target
4/26/2019,HIAP TECK VENTURE BHD,5072,Main Market,Industrial Products & Services ,0.275,39515.0,0.2765725744225124,12.57916930112262,0.011011785018705898,-0.002554384005985899,-0.002857124301062595,-1,-1,46.21250166251229,-1.02,-25,0.0192,0.5,349.5,0.314323225,0.458413113,0.0,medium,0
4/26/2019,HIAP TECK VENTURE BHD,5072,Main Market,Industrial Products & Services ,0.275,39515.0,0.2765725744225124,12.57916930112262,0.011011785018705898,-0.002554384005985899,-0.002857124301062595,-1,-1,46.21250166251229,-1.02,-26,0.0189,0.5,356.2,0.314323225,0.458413113,0.0,medium,0
4/26/2019,HIAP TECK VENTURE BHD,5072,Main Market,Industrial Products & Services ,0.275,39515.0,0.2765725744225124,12.57916930112262,0.011011785018705898,-0.002554384005985899,-0.002857124301062595,-1,-1,46.21250166251229,-1.02,-26,0.0189,0.5,356.2,0.314323225,0.458413113,0.0,medium,0
4/11/2019,HIL INDUSTRIES BHD,8443,Main Market,Industrial Products & Services ,0.585,3333.0,0.593766370280912,63.999670378984646,0.017601284557886007,0.02084853302676648,0.030278765336162545,-1,1,56.550345643108116,5.11,11,0.0,0.0,182.0,0.12673075,0.145122194,0.0,medium,0
4/12/2019,HIL INDUSTRIES BHD,8443,Main Market,Industrial Products & Services ,0.575,516.0,0.5903543029571098,60.630600515407885,0.01705833566089415,0.017908293533501207,0.027804670975630278,-1,1,51.72322005950375,5.11,11,0.0,0.0,182.0,0.12673075,0.145122194,0.0,medium,0
4/15/2019,HIL INDUSTRIES BHD,8443,Main Market,Industrial Products & Services ,0.57,1458.0,0.5866535206012716,57.11031175913653,0.01619702597083028,0.015001743576857463,0.025244085495875715,-1,1,49.450336071614274,5.11,11,0.0,0.0,182.0,0.12673075,0.145122194,0.0,medium,1
4/17/2019,HIL INDUSTRIES BHD,8443,Main Market,Industrial Products & Services ,0.575,722.0,0.5845346986737677,53.45863793349359,0.01575438125862812,0.012952432430463068,0.022785754882793184,-1,1,51.734429388606195,5.11,11,0.0,0.0,182.0,0.12673075,0.145122194,0.0,medium,1
4/19/2019,HIL INDUSTRIES BHD,8443,Main Market,Industrial Products & Services ,0.58,467.0,0.58371020800581,50.69860378963557,0.015343354025868968,0.011598101105732783,0.020548224127381103,-1,1,53.974092092947046,5.11,11,0.0,0.0,182.0,0.12673075,0.145122194,0.0,medium,0
4/22/2019,HIL INDUSTRIES BHD,8443,Main Market,Industrial Products & Services ,0.58,601.0,0.5830356247320263,47.382270825424385,0.014961685881164043,0.01040484321763091,0.018519547945431064,-1,1,53.97409209294703,5.11,11,0.0,0.0,182.0,0.12673075,0.145122194,0.0,medium,0
4/23/2019,HIL INDUSTRIES BHD,8443,Main Market,Industrial Products & Services ,0.575,217.0,0.5815746020534761,44.30281878722828,0.014250136889652326,0.00895252044811945,0.016606142445968742,-1,1,51.21773844614148,5.11,11,0.0,0.0,182.0,0.12673075,0.145122194,0.0,medium,1
4/24/2019,HIL INDUSTRIES BHD,8443,Main Market,Industrial Products & Services ,0.58,856.0,0.5812883107710259,41.443327608903324,0.013589412826105731,0.008111498102227221,0.014907213577220437,-1,1,53.76073181385177,5.11,11,0.0,0.0,182.0,0.12673075,0.145122194,0.0,medium,0
4/25/2019,HIL INDUSTRIES BHD,8443,Main Market,Industrial Products & Services ,0.575,150.0,0.5801449815399303,38.788085800458724,0.01297588333852675,0.006961278337186627,0.013318026529213675,-1,1,50.90306299280223,5.11,11,0.0,0.0,182.0,0.12673075,0.145122194,0.0,medium,0
4/26/2019,HIL INDUSTRIES BHD,8443,Main Market,Industrial Products & Services ,0.57,788.0,0.5783004394417611,36.32250412118874,0.012763320242917698,0.005581917799480363,0.011770804783267013,-1,1,48.14693097041683,5.11,11,0.0,0.0,182.0,0.12673075,0.145122194,0.0,medium,0
4/11/2019,HO HUP CONSTRUCTION COMPANY,5169,Main Market,Construction ,0.47,26197.0,0.45652969107503316,22.61742010003903,0.021099591832173154,0.020229581161426424,0.018029020274931862,1,-1,60.872811481079545,7.31,5,0.0,0.0,144.3,0.488954476,0.9567728390000001,0.0,medium,0
4/12/2019,HO HUP CONSTRUCTION COMPANY,5169,Main Market,Construction ,0.46,8049.0,0.45716065633411807,23.617531166728185,0.02066390670130364,0.019354738365862656,0.01829416389311802,1,-1,57.03739319511458,7.31,5,0.0,0.0,144.3,0.488954476,0.9567728390000001,0.0,medium,0
4/15/2019,HO HUP CONSTRUCTION COMPANY,5169,Main Market,Construction ,0.445,6779.0,0.454949627909733,23.588831920887266,0.02025934193692481,0.017252172205624805,0.018085765555619377,-1,1,51.76837333965024,7.31,5,0.0,0.0,144.3,0.488954476,0.9567728390000001,0.0,medium,0
4/17/2019,HO HUP CONSTRUCTION COMPANY,5169,Main Market,Construction ,0.425,4144.0,0.4495042410170543,22.475447889472896,0.020240817512858753,0.013812814989419941,0.01723117544237949,-1,1,45.70570268112505,7.31,5,0.0,0.0,144.3,0.488954476,0.9567728390000001,0.0,medium,1
4/19/2019,HO HUP CONSTRUCTION COMPANY,5169,Main Market,Construction ,0.495,38237.0,0.4577761971957717,23.424542996590798,0.02379504483336884,0.016544796486815894,0.01709389965126677,1,1,62.332775695263685,7.31,5,0.0,0.0,144.3,0.488954476,0.9567728390000001,0.0,medium,1
4/22/2019,HO HUP CONSTRUCTION COMPANY,5169,Main Market,Construction ,0.505,48765.0,0.46636234316017683,24.722935951247923,0.023523970202413924,0.019294413939341892,0.017534002508881794,1,-1,64.02757376661252,7.31,5,0.0,0.0,144.3,0.488954476,0.9567728390000001,0.0,medium,0
4/23/2019,HO HUP CONSTRUCTION COMPANY,5169,Main Market,Construction ,0.475,13150.0,0.46793282622196286,25.026730557697704,0.02398654375938436,0.018835630872923892,0.017794328181690213,1,-1,55.901451286018066,7.31,5,0.0,0.0,144.3,0.488954476,0.9567728390000001,0.0,medium,1
4/24/2019,HO HUP CONSTRUCTION COMPANY,5169,Main Market,Construction ,0.485,10041.0,0.4710359487270605,25.30882554940107,0.023344647776571192,0.01905925518415852,0.018047313582183873,1,-1,57.823017071472684,7.31,5,0.0,0.0,144.3,0.488954476,0.9567728390000001,0.0,medium,0
4/25/2019,HO HUP CONSTRUCTION COMPANY,5169,Main Market,Construction ,0.485,37736.0,0.4735748671403222,25.820183124897614,0.023105744363958965,0.019017259927329166,0.01824130285121293,1,-1,57.823017071472684,7.31,5,0.0,0.0,144.3,0.488954476,0.9567728390000001,0.0,medium,0
4/26/2019,HO HUP CONSTRUCTION COMPANY,5169,Main Market,Construction ,0.47,15030.0,0.47292489129662724,25.81923933873251,0.02288390548081904,0.01757105555314853,0.01810725339160005,-1,1,53.74865877852149,7.31,5,0.0,0.0,144.3,0.488954476,0.9567728390000001,0.0,medium,0
4/11/2019,HUBLINE BHD,7013,Main Market,Transportation & Logistics ,0.055,52308.0,0.056909341703282164,100.0,0.00533392178504589,-0.00029717033410422977,-0.0004319998819080482,-1,-1,47.62277268351374,-0.14,-39,0.0,0.0,210.0,0.429880285,0.754017574,0.0,medium,1
4/12/2019,HUBLINE BHD,7013,Main Market,Transportation & Logistics ,0.06,4979.0,0.057471279575412676,100.0,0.005310070228971183,-2.1230476957331823e-05,-0.0003498460009179049,1,-1,55.02093239247945,-0.14,-39,0.0,0.0,210.0,0.429880285,0.754017574,0.0,medium,0
4/15/2019,HUBLINE BHD,7013,Main Market,Transportation & Logistics ,0.06,1090.0,0.05793104692533765,100.0,0.0049307794983303845,0.00019520366157037283,-0.00024083606842024936,1,-1,55.02093239247945,-0.14,-39,0.0,0.0,210.0,0.429880285,0.754017574,0.0,medium,0
4/17/2019,HUBLINE BHD,7013,Main Market,Transportation & Logistics ,0.06,1841.0,0.05830722021163989,93.94998561428936,0.004935723819878214,0.0003625500246724686,-0.00012015884980170575,1,-1,55.02093239247945,-0.14,-39,0.0,0.0,210.0,0.429880285,0.754017574,0.0,medium,0
4/19/2019,HUBLINE BHD,7013,Main Market,Transportation & Logistics ,0.06,11591.0,0.0586149983549781,88.33211511327234,0.004940314975601198,0.0004895302234029231,1.7789648392200162e-06,1,-1,55.02093239247945,-0.14,-39,0.0,0.0,210.0,0.429880285,0.754017574,0.0,medium,0
4/22/2019,HUBLINE BHD,7013,Main Market,Transportation & Logistics ,0.06,9447.0,0.05886681683589117,83.11552107661366,0.004944578191629683,0.0005834374420845834,0.00011811066028829269,1,-1,55.02093239247946,-0.14,-39,0.0,0.0,210.0,0.429880285,0.754017574,0.0,medium,0
4/23/2019,HUBLINE BHD,7013,Main Market,Transportation & Logistics ,0.055,6142.0,0.0581637592293655,78.27154089971633,0.0049485368922275634,0.0002515022152159707,0.0001447889712738283,-1,-1,45.675704984364636,-0.14,-39,0.0,0.0,210.0,0.429880285,0.754017574,0.0,medium,1
4/24/2019,HUBLINE BHD,7013,Main Market,Transportation & Logistics ,0.06,5785.0,0.058497621187662684,73.77355930688309,0.004952212828497023,0.00038743328003155303,0.00019331783302537324,1,-1,54.075865613826466,-0.14,-39,0.0,0.0,210.0,0.429880285,0.754017574,0.0,medium,0
4/25/2019,HUBLINE BHD,7013,Main Market,Transportation & Logistics ,0.06,3831.0,0.058770780971724015,69.59686211353794,0.004955626197890092,0.0004895167834622002,0.00025255762311273864,1,-1,54.075865613826466,-0.14,-39,0.0,0.0,210.0,0.429880285,0.754017574,0.0,medium,0
4/26/2019,HUBLINE BHD,7013,Main Market,Transportation & Logistics ,0.06,14191.0,0.058994275340501466,65.71850043400316,0.004958795755183655,0.0005639181974496088,0.00031482973798011265,1,-1,54.07586561382648,-0.14,-39,0.0,0.0,210.0,0.429880285,0.754017574,0.0,medium,0
4/11/2019,I-BHD,4251,Main Market,Property ,0.435,622.0,0.4352787213081418,12.531360715568807,0.009606557082111509,0.002693268323404052,0.002452579216315778,-1,-1,48.562021831500125,5.81,7,0.0507,2.13,425.2,0.23515871800000002,0.307460807,0.0,medium,0
4/12/2019,I-BHD,4251,Main Market,Property ,0.43,1575.0,0.4343189537975706,12.376505101677676,0.009634660147674973,0.0020771701036453316,0.002377497393781689,-1,1,44.882888356663834,5.81,7,0.0507,2.13,425.2,0.23515871800000002,0.307460807,0.0,medium,0
4/15/2019,I-BHD,4251,Main Market,Property ,0.425,5070.0,0.43262459856164864,14.051576333268173,0.011446470137126758,0.0011719402151888492,0.002136385958063121,-1,1,41.49716193361689,5.81,7,0.0507,2.13,425.2,0.23515871800000002,0.307460807,0.0,medium,1
4/17/2019,I-BHD,4251,Main Market,Property ,0.43,199.0,0.43214739882316705,15.606999619745064,0.012414579413046276,0.0008482194739173887,0.0018787526612339743,-1,1,45.89269593921938,5.81,7,0.0507,2.13,425.2,0.23515871800000002,0.307460807,0.0,medium,0
4/19/2019,I-BHD,4251,Main Market,Property ,0.42,467.0,0.4299387808553185,17.051321242902176,0.012956395169257258,-0.00021279500398951878,0.0014604431281892757,-1,1,39.500475898124435,5.81,7,0.0507,2.13,425.2,0.23515871800000002,0.307460807,0.0,medium,1
4/22/2019,I-BHD,4251,Main Market,Property ,0.43,464.0,0.42994991160889695,18.392477035833785,0.012745224085738884,-0.00024392834133551977,0.0011195688342843166,1,1,47.39174297705074,5.81,7,0.0507,2.13,425.2,0.23515871800000002,0.307460807,0.0,medium,0
4/23/2019,I-BHD,4251,Main Market,Property ,0.415,1770.0,0.4272317458618248,20.49272441694876,0.012906279508186107,-0.001462121943628436,0.0006032306787017661,-1,1,39.14398728857929,5.81,7,0.0507,2.13,425.2,0.23515871800000002,0.307460807,0.0,medium,1
4/24/2019,I-BHD,4251,Main Market,Property ,0.42,331.0,0.4259168829778566,21.780520644406828,0.01341297382902996,-0.0020010243734177036,8.23796682778721e-05,-1,1,42.72232958010559,5.81,7,0.0507,2.13,425.2,0.23515871800000002,0.307460807,0.0,medium,0
4/25/2019,I-BHD,4251,Main Market,Property ,0.42,952.0,0.4248410860727918,22.97633142704646,0.012454904269813534,-0.0024004376802506666,-0.0004141838014278356,-1,1,42.72232958010559,5.81,7,0.0507,2.13,425.2,0.23515871800000002,0.307460807,0.0,medium,0
4/26/2019,I-BHD,4251,Main Market,Property ,0.415,221.0,0.42305179769592055,24.38462095992666,0.011922411107683996,-0.003084873317453163,-0.000948321704632901,-1,1,39.994906919664565,5.81,7,0.0507,2.13,425.2,0.23515871800000002,0.307460807,0.0,medium,0
4/11/2019,IGB REAL ESTATE INV TRUST,5227,Main Market,Real Estate Investment Trusts ,1.87,13170.0,1.8565407191308314,42.89551842250018,0.02275879486634949,0.02876507646520121,0.032815369604367844,1,1,62.401195100614274,9.43,20,0.0486,9.19,6690.3,0.276049277,0.381309484,0.0,low,1
4/12/2019,IGB REAL ESTATE INV TRUST,5227,Main Market,Real Estate Investment Trusts ,1.9,14391.0,1.8644424065615892,44.067043587040665,0.023990309518753083,0.0303764092457266,0.032327577532639595,1,1,69.20747189888478,9.43,20,0.0486,9.19,6690.3,0.276049277,0.381309484,0.0,low,0
4/15/2019,IGB REAL ESTATE INV TRUST,5227,Main Market,Real Estate Investment Trusts ,1.86,31049.0,1.863634696277664,45.1548883826854,0.025133858838842137,0.028101796361571507,0.031482421298425975,-1,1,54.92954933883798,9.43,20,0.0486,9.19,6690.3,0.276049277,0.381309484,0.0,low,0
4/17/2019,IGB REAL ESTATE INV TRUST,5227,Main Market,Real Estate Investment Trusts ,1.86,30149.0,1.8629738424089979,45.23596406548409,0.026195726064639113,0.025999443858469196,0.03038582581043462,-1,1,54.92954933883798,9.43,20,0.0486,9.19,6690.3,0.276049277,0.381309484,0.0,low,1
4/19/2019,IGB REAL ESTATE INV TRUST,5227,Main Market,Real Estate Investment Trusts ,1.88,9242.0,1.8660695074255438,45.31124862808287,0.026467459917164874,0.025651453220899345,0.029438951292527566,1,1,59.745339710703384,9.43,20,0.0486,9.19,6690.3,0.276049277,0.381309484,0.0,low,0
4/22/2019,IGB REAL ESTATE INV TRUST,5227,Main Market,Real Estate Investment Trusts ,1.87,23183.0,1.8667841424390812,44.477237448687575,0.026719784208795942,0.024288765932536815,0.028408914220529415,1,1,56.49491776159326,9.43,20,0.0486,9.19,6690.3,0.276049277,0.381309484,0.0,low,0
4/23/2019,IGB REAL ESTATE INV TRUST,5227,Main Market,Real Estate Investment Trusts ,1.86,5601.0,1.865550661995612,43.70279849639195,0.026239799622453357,0.02214661759057135,0.0271564548945378,-1,1,53.36810298131803,9.43,20,0.0486,9.19,6690.3,0.276049277,0.381309484,0.0,low,0
4/24/2019,IGB REAL ESTATE INV TRUST,5227,Main Market,Real Estate Investment Trusts ,1.85,24265.0,1.8627232689055007,41.388467403171354,0.026508385363706692,0.019418192335862505,0.02560880238280274,-1,1,50.36606958077824,9.43,20,0.0486,9.19,6690.3,0.276049277,0.381309484,0.0,low,1
4/25/2019,IGB REAL ESTATE INV TRUST,5227,Main Market,Real Estate Investment Trusts ,1.86,2415.0,1.8622281291045006,39.23944567375223,0.0260435006948705,0.017856968078345803,0.024058435521911354,-1,1,53.201077593425,9.43,20,0.0486,9.19,6690.3,0.276049277,0.381309484,0.703210883,low,1
4/26/2019,IGB REAL ESTATE INV TRUST,5227,Main Market,Real Estate Investment Trusts ,1.87,8615.0,1.863641196540046,37.243925496434464,0.024897536359522607,0.017228009266008204,0.022692350270730723,1,1,55.91296231907168,9.43,20,0.0486,9.19,6690.3,0.276049277,0.381309484,0.9771625620000001,low,0
4/11/2019,INCH KENNETH KAJANG RUBBER PLC,2607,Main Market,Plantation ,0.64,60.0,0.6330242785163752,16.506507427565065,0.008913123684388378,0.0016606020099849683,0.0026360789709484558,1,1,56.197207309388176,-3.29,-19,0.0,0.0,269.3,0.053081135999999994,0.056056688,0.0,medium,0
4/12/2019,INCH KENNETH KAJANG RUBBER PLC,2607,Main Market,Plantation ,0.64,72.0,0.6342925915133979,16.75999959326267,0.008276471992646351,0.002080422359695966,0.002524947648697958,1,1,56.197207309388176,-3.29,-19,0.0,0.0,269.3,0.053081135999999994,0.056056688,0.0,medium,1
4/15/2019,INCH KENNETH KAJANG RUBBER PLC,2607,Main Market,Plantation ,0.655,1036.0,0.6380575748745982,18.3783831621927,0.008756723993171612,0.0035822141167664023,0.0027364009423116466,1,-1,63.799166394758075,-3.29,-19,0.0,0.0,269.3,0.053081135999999994,0.056056688,0.0,medium,0
4/17/2019,INCH KENNETH KAJANG RUBBER PLC,2607,Main Market,Plantation ,0.645,50.0,0.6393198339883076,19.881167904770585,0.008845529422230783,0.003920287839636161,0.0029731783217765493,1,-1,56.73055387456712,-3.29,-19,0.0,0.0,269.3,0.053081135999999994,0.056056688,0.0,medium,0
4/19/2019,INCH KENNETH KAJANG RUBBER PLC,2607,Main Market,Plantation ,0.64,70.0,0.639443500535888,20.424045806231,0.008570848749214299,0.0037416243707776298,0.0031268675315767654,1,-1,53.53662772171654,-3.29,-19,0.0,0.0,269.3,0.053081135999999994,0.056056688,0.0,medium,0
4/22/2019,INCH KENNETH KAJANG RUBBER PLC,2607,Main Market,Plantation ,0.64,120.0,0.6395446822566356,20.92814671472996,0.008315788124270421,0.0035590062755662677,0.003213295280374666,1,-1,53.53662772171654,-3.29,-19,0.0,0.0,269.3,0.053081135999999994,0.056056688,0.0,medium,1
4/23/2019,INCH KENNETH KAJANG RUBBER PLC,2607,Main Market,Plantation ,0.65,300.0,0.6414456491190655,21.864101123023364,0.00843608897253682,0.004173091741989654,0.0034052545726976635,1,-1,58.90339928739474,-3.29,-19,0.0,0.0,269.3,0.053081135999999994,0.056056688,0.0,medium,0
4/24/2019,INCH KENNETH KAJANG RUBBER PLC,2607,Main Market,Plantation ,0.635,70.0,0.6402737129155991,21.88451869166021,0.008904939760212763,0.003410075036287319,0.0034062186654155945,-1,-1,49.64108361425744,-3.29,-19,0.0,0.0,269.3,0.053081135999999994,0.056056688,0.0,medium,1
4/25/2019,INCH KENNETH KAJANG RUBBER PLC,2607,Main Market,Plantation ,0.64,90.0,0.6402239469309448,21.143121098557366,0.008983158348768994,0.0031722690698676725,0.0033594287463060103,-1,1,52.33182039621697,-3.29,-19,0.0,0.0,269.3,0.053081135999999994,0.056056688,0.0,medium,0
4/26/2019,INCH KENNETH KAJANG RUBBER PLC,2607,Main Market,Plantation ,0.62,165.0,0.636546865670773,20.06982619900122,0.00977007560957121,0.0013543610440986953,0.0029584152058645475,-1,1,42.540484571527415,-3.29,-19,0.0,0.0,269.3,0.053081135999999994,0.056056688,0.0,medium,0
4/11/2019,INDUSTRONICS BHD,9393,Main Market,Technology ,0.1,1220.0,0.101593071507025,14.437720917993454,0.005315186534456185,0.0005967158259784638,0.0023295554266213434,-1,1,47.42196485890422,-1615.64,0,0.0,0.0,10.3,0.542936985,1.187882125,0.0,high,0
4/12/2019,INDUSTRONICS BHD,9393,Main Market,Technology ,0.1,400.0,0.10130342214211137,14.419719552021153,0.004935530353423601,0.0004124904240370153,0.0019461424261044778,-1,1,47.42196485890421,-1615.64,0,0.0,0.0,10.3,0.542936985,1.187882125,0.0,high,0
4/15/2019,INDUSTRONICS BHD,9393,Main Market,Technology ,0.1,400.0,0.10106643629809112,15.060525712861322,0.004940135328179059,0.0002634535373417235,0.001609604648351927,-1,1,47.42196485890421,-1615.64,0,0.0,0.0,10.3,0.542936985,1.187882125,0.0,high,0
4/17/2019,INDUSTRONICS BHD,9393,Main Market,Technology ,0.095,5073.0,0.09996344788025636,15.655560005070052,0.004944411376166268,-0.00025517597260292513,0.0012366485241609565,-1,1,41.51260164535298,-1615.64,0,0.0,0.0,10.3,0.542936985,1.187882125,0.0,high,0
4/19/2019,INDUSTRONICS BHD,9393,Main Market,Technology ,0.095,0.0,0.09906100281111885,16.334451082820983,0.0046930248492972485,-0.000658601645948706,0.000857598490139024,-1,1,41.51260164535298,-1615.64,0,0.0,0.0,10.3,0.542936985,1.187882125,0.0,high,0
4/22/2019,INDUSTRONICS BHD,9393,Main Market,Technology ,0.095,0.0,0.0983226386636427,16.96484994073256,0.004459594502918873,-0.0009671704595848735,0.0004926447001942445,-1,1,41.51260164535299,-1615.64,0,0.0,0.0,10.3,0.542936985,1.187882125,0.0,high,0
4/23/2019,INDUSTRONICS BHD,9393,Main Market,Technology ,0.095,0.0,0.09771852254298038,17.55022030879331,0.004242837752710382,-0.0011979047670253457,0.00015453480675032638,-1,1,41.51260164535299,-1615.64,0,0.0,0.0,10.3,0.542936985,1.187882125,0.0,high,1
4/24/2019,INDUSTRONICS BHD,9393,Main Market,Technology ,0.1,400.0,0.09813333662607486,17.013990086024958,0.004296920770373926,-0.0009661677740852581,-6.960570941679051e-05,1,1,49.908445994413874,-1615.64,0,0.0,0.0,10.3,0.542936985,1.187882125,0.0,high,0
4/25/2019,INDUSTRONICS BHD,9393,Main Market,Technology ,0.1,300.0,0.09847272996678852,16.516062022025775,0.0039899978582043595,-0.000773596993017267,-0.0002104039661368858,1,1,49.90844599441387,-1615.64,0,0.0,0.0,10.3,0.542936985,1.187882125,0.0,high,0
4/26/2019,INDUSTRONICS BHD,9393,Main Market,Technology ,0.1,200.0,0.09875041542737242,16.053700248312246,0.0037049980111897624,-0.0006139065292971313,-0.0002911044787689349,1,1,49.90844599441387,-1615.64,0,0.0,0.0,10.3,0.542936985,1.187882125,0.0,high,0
