extracted_code,extracted_date,news
1619,2019-04-22,"Newsbreak: DRB-Hicom, Sime Darby front runners for government fleet contract"
1619,2019-04-11,DRB-HICOM in talks with two other car brands
1619,2019-04-11,DRB-Hicom positive on Proton's recovery - Syed Faisal Albar
1619,2019-04-11,DRB-Hicom aims to complete Alam Flora divestment by end-2019
1619,2019-04-27,多元资源4030万·售 MODENAS 11%给川崎
1619,2019-04-26,Geely’s founder is thankful to Malaysian Government
1619,2019-04-26,Japan’s Kawasaki ups stake in Modenas to 30%
1619,2019-04-26,Kawasaki raises stake in DRB-HICOM subsidiary Modenas
1619,2019-04-26,Dr M witnesses exchange of documents for upcoming Proton plant in Pakistan
1643,2019-04-20,Nissan backs Notre Dame restoration
1643,2019-04-02,"Streetscapes: Jalan Negara, the heart of Taman Melawati"
1643,2019-03-20,Cover story: Paramount hopes to revitalise Klang with Berkeley Uptown
1651,2019-04-10,隆新高铁有望“复活” 杨忠礼料是潜在赢家
1651,2019-03-12,George Kent seen to grow profit contribution from metering unit
1651,2019-03-15,PAC to Government: Provide SOP for asset maintenance
1651,2019-03-15,George Kent seen to promote smart metering to state govts
1651,2019-03-19,MRCB stepping up the game with Modular Building System
1651,2019-04-22,大马城掀炒风‧林刚河概念股涨停板
1651,2019-04-22,大馬城重啟建築股狂舞　依海城怡克偉士漲停板
1651,2019-04-23,建筑业注活水
1651,2019-04-09,隆新高鐵新進展　HSR概念股活躍
1651,2019-04-23,Bandar Malaysia’s revival could be a new catalyst for MRCB
1651,2019-03-20,MRCB stepping up game in construction industry with MBS
1651,2019-03-28,MRCB’s unit served winding-up petition by Southern Builders
1651,2019-03-28,马资源子公司接清盘令
1651,2019-04-11,MRCB to implement new building system in Kwasa Sentral
1651,2019-03-11,乔治肯特 缺利好前景谨慎
1651,2019-03-28,"Gamuda, Eco World Development, Eco World International, Boustead Heavy Industries, Mah Sing, Berjaya Corp, Kenanga Investment, CIMB Bank, Berjaya Assets and MRCB"
1651,2019-03-29,"KLCI seen moving sideways, resistance at 1,650"
1651,2019-03-29,Southern Builders serves MRCB’s unit winding-up petition
1651,2019-03-29,南方建筑追讨1070万·马资源子公司接清盘令
1651,2019-04-01,"The Week Ahead: Focus on Najib’s SRC trial, US-China trade talks in Washington"
1651,2019-04-22,Construction stocks to the fore on Bandar Malaysia revival
1651,2019-04-04,MQREIT gets first tenant from co-working sector
1651,2019-04-04,Contract flows seen to improve healthily for construction sector
1651,2019-04-11,YTL likely to be a winner if HSR project is revived
1651,2019-04-22,大马城复活 建筑股同庆 林刚河两大概念股狂飙
1651,2019-04-05,MRT station to be built on land owned by Cyberview within Cyberjaya City Centre
1651,2019-04-05,首季释48亿合约 大项目陆续有来 建筑股露曙光
1651,2019-04-09,马股成交飙破38亿
1651,2019-04-09,高铁曙光重现‧乔治肯特MMC大涨
1651,2019-04-22,Bandar Malaysia resuscitation is positive for the local construction sector
1651,2019-04-22,马来西亚城复工 有利本地建筑业
1651,2019-04-22,"Construction, building materials and even an aspiring durian producer benefit from Bandar M'sia revival"
1651,2019-03-06,"Skills passport to facilitate job seekers, industry — Syed Saddiq"
1651,2019-03-07,马股随大市微升
1651,2019-04-15,Do construction stocks have more legs to run?
1651,2019-03-07,KLCI ekes out marginal gains in line with region
1651,2019-03-11,Zuraida: Housing policy to be enhanced
1651,2019-03-08,Building material counters on track to benefit
1694,2019-03-13,Menang sees interesting new substantial shareholder
1694,2019-03-02,累积持股至7%·胜利出现新显着股东
1724,2019-03-09,Paramount remains resilient in a challenging market
1724,2019-03-08,百乐园拟推13亿房产·料分拆教育业务
1724,2019-03-07,"中企有意买12万吨棕油
德源首要狂飙33%涨停板"
1724,2019-03-08,"百乐园无惧房市放缓
维持10亿销售目标"
1724,2019-03-07,Paramount targets RM1.3b GDV of launches this year
1724,2019-03-07,Paramount Corp to rollout PJ Sec 14 TOD development in 2020
1724,2019-03-07,推13億新盤拓展共享辦公室　百樂園今年10億銷售目標
1724,2019-03-07,百乐园放眼10亿销售目标
1724,2019-03-08,Paramount sets RM1b FY19 sales goal
1724,2019-03-07,马中新合约提振·德源涨停· 砂油棕大起
1724,2019-04-13,Fort LTAT breached
1724,2019-03-07,Paramount aims to sustain RM1b sales target in 2019
1724,2019-03-06,德源再冲高涨停板　
1724,2019-03-07,Paramount targets RM1bil sales in 2019
1724,2019-04-25,Bumi Armada's high net gearing remains ongoing concern
1724,2019-03-06,Teck Guan shares hit limit-up on subsidiary's palm oil purchase deal
1724,2019-03-06,子公司签棕油采购意向书 刺激德源首要涨停板
1724,2019-03-06,"Quick take: Teck Guan hits limit-up, surges 33%"
1724,2019-03-05,马中162万公吨棕油买卖 郭老公司包揽130万
1724,2019-03-05,子公司获中企购棕油 德源 砂油棕 股价应声涨
1783,2019-03-17,雪兰莪实业成功转亏为盈 首季净赚2304万
1783,2019-03-15,Selangor Properties posts RM23.04 mil net profit in 1QFY19
1783,2019-03-15,雪兰莪实业首季净赚2304万
1783,2019-03-16,雪兰莪实业首季转亏为盈
1783,2019-04-15,Cover Story: Beverly Hills of Kuala Lumpur sees solid values and demand
1783,2019-03-18,雪兰莪实业 小股东应接受献议
1818,2019-04-17,Handal Resources in acquisition of O&G firm which could result in RTO
1818,2019-04-30,MUI seeks buyer for Corus Hotel Hyde Park in London
1818,2019-04-17,Malaysia on FTSE Russell watch list
1818,2019-04-24,"Gamuda, Perangsang Selangor say SPLASH offer turns unconditional"
1818,2019-04-24,FGV rises for 5th day; beats index by 9.7%
1818,2019-04-24,Palm falls over 1% on overnight weakness in US soyoil
1818,2019-04-24,Cycle & Carriage net loss widens
1818,2019-04-17,Palm climbs to one-week high on weaker ringgit
1818,2019-04-24,Sanbumi appoints new exec director
1818,2019-03-27,Cover Story: A dream fulfilled
1818,2019-04-24,UWC gets SC nod to list on Main Market
1818,2019-04-24,Ekovest to raise up to RM202.6m via private placement
1818,2019-04-24,Seacera says unusual trading of its stocks detected
1818,2019-04-24,"United Plantations 1Q profit tumbles 33%, warns of weaker FY19 results"
1818,2019-04-24,Syarikat Takaful up at record high
1818,2019-04-24,Kerjaya Prospek bags RM439m related party job for mixed project
1818,2019-04-24,Sinotop to buy Asianmax for RM96mil
1818,2019-04-24,Sinotop’s major shareholder to inject building firm into group
1818,2019-04-03,Genting Malaysia acquires Equanimity purchase for RM514.6mil
1818,2019-04-30,Globetronics posts steep fall in 1Q profit amid subdued demand for smartphones
1818,2019-04-10,QSR Brands confirms putting IPO on hold
1818,2019-04-10,MAHB: Annual passenger numbers up 3.1% in March to 8.88 million
1818,2019-04-10,KLCI down after Wall St share drop amid US-Europe trade tension
1818,2019-04-10,Felda to review land lease agreement with FGV
1818,2019-04-10,Axiata confirms issuance of Nepal Supreme Court order on Ncell tax obligation
1818,2019-04-10,FGV bought six companies above market price
1818,2019-04-10,Govt to provide RM6bil aid to Felda
1818,2019-04-10,Tambun Indah buys more land near Pearl City township for RM131m
1818,2019-04-10,"Quick take: FGV upgraded at AllianceDBS, shares up nearly 5%"
1818,2019-04-10,Karex among most active stocks this morning
1818,2019-04-03,Quick take: Pentamaster rises 3.8% on proposed bonus issue
1818,2019-04-03,Pentamaster conserving cash to grow smart control business
1818,2019-04-03,Quick take: Sanbumi stock slides despite announcement of JV
1818,2019-04-03,"Sino Hua-An diversifies into tech and F&B, buys TGIF and Teh Tarik Place"
1818,2019-04-03,Comintel faces suspension if unable to submit 4Q report by April 5
1818,2019-04-03,Dubai court orders Safitex to pay FGV unit US$11.7m
1818,2019-04-03,Subsidiary’s default forces Scanwolf to sell part of RM99.2m property inventory
1818,2019-04-03,Pentamaster proposes one-for-two bonus issue
1818,2019-04-03,BoardRoom eyes over 25% revenue contribution from Malaysia
1818,2019-04-30,"Avillion unit secures deal to operate, manage a new hotel in Pulau Pangkor"
1818,2019-04-09,Mohamad Zekri Ibrahim is ARK Resources' new chairman
1818,2019-04-09,Stockbrokers must adopt greater digitalisation to attract younger investors
1818,2019-03-27,Aturmaju said to be acquiring a solar operator
1818,2019-05-01,"MCIL may sell Nanyang land and office, relocate operations"
1818,2019-05-01,净利逊色 财测大砍‧交易所下半年料改善
1818,2019-05-01,Bank Negara: Banking capitalisation remains strong
1818,2019-05-01,"Mestron to issue 158 million new shares, seeks listing on Ace Market"
1818,2019-03-27,Amir Hamzah to head Tenaga Nasional
1818,2019-05-01,TA Securities initiates coverage on Leong Hup with ‘buy’ call
1818,2019-05-01,Sime Darby Plantation against land acquisition
1818,2019-05-01,Palm oil falls to 6-week low on bearish outlook for stocks
1818,2019-05-01,大马交易所 3年财测下调
1818,2019-04-09,Palm edges up on bullish output forecasts
1818,2019-04-17,Dialog Group falls 2.2% to lowest level in two months
1818,2019-04-17,Hock Seng Lee bags RM299m Batang Paloh Bridge job in Sarawak
1818,2019-04-10,Palm oil falls more than 2% on bearish data
1818,2019-04-17,Palm climbs again on weaker ringgit
1818,2019-04-17,AirAsia abandons Vietnam venture
1818,2019-04-17,AirAsia shelves JV plan to set up low-cost carrier in Vietnam
1818,2019-04-17,Seacera largest shareholder wants EGM to be declared valid
1818,2019-04-03,Palm climbs to 2-week high on expectations of falling stocks
1818,2019-03-27,"SCGM records RM694,000 third quarter loss"
1818,2019-03-18,Can-One's takeover offer for Kian Joo turns unconditional
1818,2019-03-18,TM says deal with MFL cancelled because both sides could not agree on terms
1818,2019-03-18,Barakah yet to know amount of debts it needs to restructure
1818,2019-03-18,Taliwork’s major shareholder buys 9.89% stake in Thriven Global
1818,2019-03-18,FBM KLCI up 0.62% at intraday high ahead of US rate decision
1818,2019-03-18,What O&G recovery? Subcontractors still not paid on time
1818,2019-03-18,Barakah clarifies total liabilities at RM336m at end 2018
1818,2019-03-18,Lotte Chemical Titan's LINE project to undergo RM377.16m land prep work
1818,2019-04-30,Steel pole maker Mestron floats shares en route to ACE Market listing
1818,2019-04-30,Luxchem Corp reports flat 1Q earnings
1818,2019-04-30,Weak global demand for smartphone hits Globetronic Q1 earnings
1818,2019-03-18,MHB receives RM125m claim from KPOC
1818,2019-03-18,Non-payment of small vendors hinders O&G recovery
1818,2019-03-18,Dayang dips as investors take profit
1818,2019-03-18,The Week Ahead: Central banks’ meetings in the spotlight
1818,2019-03-18,"Construction stocks running ahead of fundamentals, says MIDF Research"
1818,2019-03-18,"Foreign outflows enter fifth straight week, albeit lower"
1818,2019-04-24,Cover story: Ensuring value for buyers in every project
1818,2019-04-24,SC approves UWC listing on Main Market
1818,2019-04-24,KLCI rises 10.57 points; Bumi Armada volume spikes over 10-fold
1818,2019-03-18,Aturmaju confirms negotiating for possible solar firm buy
1818,2019-03-18,Scientex gets valid acceptance of 52.54% shareholding in Daibochi
1818,2019-03-27,"SCGM in the red on higher raw material prices, finance costs"
1818,2019-03-27,"Advancecon, Semesta eye opportunities in solar energy"
1818,2019-03-27,VS Industry net profit falls 14% on lower overseas orders
1818,2019-03-27,Kim Loong net profit slumps on lower palm oil prices
1818,2019-03-27,Comfort Gloves 4Q earnings double to RM9.39m
1818,2019-03-27,Kim Loong net profit down on reduced CPO prices
1818,2019-03-27,Astro net profit at RM118mil
1818,2019-03-27,Astro Malaysia 4Q net profit down 35% to RM118.4m
1899,2019-04-08,Expanded capacity to drive growth
1899,2019-03-11,全球经济前景疑虑‧马股面临卖压跌15.27点
1899,2019-03-15,Housing prices stay mostly unchanged
1899,2019-03-14,IKEA’s first store in northern Peninsular Malaysia a hit among shoppers
1899,2019-04-02,Kulim International Airport to be an economic game changer
1899,2019-03-23,Top 40 Richest Malaysians: Part 3
1899,2019-04-09,亚股难以维持涨势 马股下滑0.2%
1899,2019-03-26,棕油期货价跌跌跌 种植股遭抛售受压
1899,2019-03-07,Plantation earnings in 2019 seen mixed after weaker CPO prices in 4Q18
1899,2019-03-11,庫存305萬公噸高預期　棕油價中短期料承壓
1899,2019-03-04,Positive contribution from Penang
1899,2019-02-28,"Paramount Corp 4Q net profit up 25%, proposes 6 sen dividend"
1902,2019-03-18,End of the road for ABN
1902,2019-03-13,Harn Len disposes of estates in Peninsular Malaysia
1902,2019-04-29,"Pinepac in position test higher, says AllianceDBS Research"
1929,2019-03-12,区域股市小涨 带动马股微扬
1929,2019-03-12,油气股续登热门榜·马股冲上1672点
1929,2019-03-14,交投情绪持续低迷 马股走低
1929,2019-03-14,KLCI dips as trading sentiment stays sluggish
1929,2019-03-12,区域股市向好 马股升幅收窄
1929,2019-03-12,KLCI pares gains as neighbouring markets rally
1929,2019-03-12,MYEG大热·马股全日走升
1961,2019-03-20,KLCI dips 0.29% as momentum indicators remain sluggish
1961,2019-03-19,"KLCI erases early gains, ringgit flat as Fed announcement looms"
1961,2019-04-09,"KLCI consolidates ahead of key external events, oil prices extend rally"
1961,2019-03-15,Mild pick up on the KLCI amid trade noise
1961,2019-03-07,原棕油价格前景低迷 丰隆投行研究下修种植领域
1961,2019-03-11,Yeo Bee Yin and IOI Properties CEO got hitched today
1961,2019-03-12,【独家】近郭鹤年财富50% 4手套天王身家204亿
1961,2019-04-02,棕油消费虽扬 国际压力增‧大马政府助小园主永续经营
1961,2019-04-02,海外銷量推高收入　IOI產業盈利料增15%
1961,2019-04-03,IOI Properties seen banking on overseas projects
1961,2019-04-04,成交破31亿·马股由跌转升
1961,2019-03-08,KLCI slides as slowing growth weighs on global markets
1961,2019-03-07,HLIB Research downgrades plantation sector on subdued CPO price outlook
1961,2019-03-07,福布斯:我国唯一破百亿美元郭鹤年跌出全球百富
1961,2019-03-06,棕油價回升助力不大　種植公司未走出低潮
1961,2019-03-25,【独家】关注能否“富过N代” 继承计划牵引富豪动向
1961,2019-03-23,Top 40 Richest Malaysian: Part 1
1961,2019-04-19,馬股低迷危中有機　押注高週息出口股
1961,2019-04-19,"KLCI dips marginally as Public Bank, Axiata drag"
1961,2019-04-22,"Value emerges in IOI Properties following share price fall, says RHB"
1961,2019-04-22,"IOI Properties' value emerges, says RHB Research"
1961,2019-04-22,IOI Properties introduces The Clio 2 Residences at IOI Resort City
1961,2019-04-24,有望受惠于东铁隆新高铁·IOI产业评级上调
1961,2019-04-17,森那美委任新总财务长
1961,2019-04-25,Cover Story: Questions about Boustead Plantations’ RM750 million land buy in Sabah
1961,2019-04-01,倒置购合力 扩区域市占‧大资化学巩固一哥地位
1961,2019-04-16,欧盟禁令打击属短期 低棕油价助振需求
1961,2019-03-29,Gamuda’s overseas sales seen to be driven by Vietnam projects
1961,2019-03-28,KLCI extends loss as regional markets see red
